phase,matrix,variable,x_label,x_value,component,component_index,lambda,factor_value,plotted_value,y_label
LIQUID,A,Co,x_Co,0.01,r=1,1,0.9999999999958537,0.08558522822686904,0.08558522822651417,λ·A
LIQUID,A,Co,x_Co,0.02,r=1,1,0.9999999999958537,0.1924133538742041,0.1924133538734063,λ·A
LIQUID,A,Co,x_Co,0.03,r=1,1,0.9999999999958537,0.0535964072704128,0.05359640727019057,λ·A
LIQUID,A,Co,x_Co,0.04,r=1,1,0.9999999999958537,-0.1194804293610276,-0.11948042936053219,λ·A
LIQUID,A,Co,x_Co,0.05,r=1,1,0.9999999999958537,-0.1300671489616708,-0.1300671489611315,λ·A
LIQUID,A,Co,x_Co,0.06,r=1,1,0.9999999999958537,0.10034068842556536,0.10034068842514932,λ·A
LIQUID,A,Co,x_Co,0.07,r=1,1,0.9999999999958537,0.31171689113928414,0.31171689113799167,λ·A
LIQUID,A,Co,x_Co,0.08,r=1,1,0.9999999999958537,0.1319718137676345,0.1319718137670873,λ·A
LIQUID,A,Co,x_Co,0.09,r=1,1,0.9999999999958537,-0.18083042661755294,-0.18083042661680315,λ·A
LIQUID,A,Co,x_Co,0.1,r=1,1,0.9999999999958537,-0.21683175821027145,-0.2168317582093724,λ·A
LIQUID,A,Co,x_Co,0.11,r=1,1,0.9999999999958537,0.003158809975594637,0.0031588099755815394,λ·A
LIQUID,A,Co,x_Co,0.12,r=1,1,0.9999999999958537,0.09911169136268186,0.09911169136227091,λ·A
LIQUID,A,Co,x_Co,0.13,r=1,1,0.9999999999958537,-0.1007779850574391,-0.10077798505702124,λ·A
LIQUID,A,Co,x_Co,0.14,r=1,1,0.9999999999958537,-0.28699868515772364,-0.28699868515653365,λ·A
LIQUID,A,Co,x_Co,0.15,r=1,1,0.9999999999958537,-0.2367412084053885,-0.2367412084044069,λ·A
LIQUID,A,Co,x_Co,0.16,r=1,1,0.9999999999958537,-0.004920510548446818,-0.004920510548426416,λ·A
LIQUID,A,Co,x_Co,0.17,r=1,1,0.9999999999958537,-0.004045846311548315,-0.004045846311531539,λ·A
LIQUID,A,Co,x_Co,0.18,r=1,1,0.9999999999958537,-0.19674610952070556,-0.19674610951988977,λ·A
LIQUID,A,Co,x_Co,0.19,r=1,1,0.9999999999958537,-0.26756234326824735,-0.26756234326713796,λ·A
LIQUID,A,Co,x_Co,0.2,r=1,1,0.9999999999958537,-0.09397243494815266,-0.09397243494776301,λ·A
LIQUID,A,Co,x_Co,0.21,r=1,1,0.9999999999958537,0.04776656829891618,0.04776656829871812,λ·A
LIQUID,A,Co,x_Co,0.22,r=1,1,0.9999999999958537,0.05969318335449151,0.059693183354244,λ·A
LIQUID,A,Co,x_Co,0.23,r=1,1,0.9999999999958537,-0.13029338656637002,-0.13029338656582978,λ·A
LIQUID,A,Co,x_Co,0.24,r=1,1,0.9999999999958537,-0.2132612295155485,-0.21326122951466422,λ·A
LIQUID,A,Co,x_Co,0.25,r=1,1,0.9999999999958537,-0.035854548746324266,-0.0358545487461756,λ·A
LIQUID,A,Co,x_Co,0.26,r=1,1,0.9999999999958537,0.18663144310615395,0.18663144310538013,λ·A
LIQUID,A,Co,x_Co,0.27,r=1,1,0.9999999999958537,0.18761661727856607,0.18761661727778814,λ·A
LIQUID,A,Co,x_Co,0.28,r=1,1,0.9999999999958537,-0.007634508388525035,-0.00763450838849338,λ·A
LIQUID,A,Co,x_Co,0.29,r=1,1,0.9999999999958537,-0.03688325179544707,-0.036883251795294135,λ·A
LIQUID,A,Co,x_Co,0.3,r=1,1,0.9999999999958537,0.14195040625989816,0.14195040625930958,λ·A
LIQUID,A,Co,x_Co,0.31,r=1,1,0.9999999999958537,0.2136197814168887,0.21361978141600296,λ·A
LIQUID,A,Co,x_Co,0.32,r=1,1,0.9999999999958537,0.070893272895316,0.07089327289502205,λ·A
LIQUID,A,Co,x_Co,0.33,r=1,1,0.9999999999958537,-0.06356607545918794,-0.06356607545892437,λ·A
LIQUID,A,Co,x_Co,0.34,r=1,1,0.9999999999958537,-0.003527919789885034,-0.003527919789870406,λ·A
LIQUID,A,Co,x_Co,0.35,r=1,1,0.9999999999958537,0.22917781628512707,0.22917781628417683,λ·A
LIQUID,A,Co,x_Co,0.36,r=1,1,0.9999999999958537,0.35311691875494916,0.353116918753485,λ·A
LIQUID,A,Co,x_Co,0.37,r=1,1,0.9999999999958537,0.161290441043727,0.16129044104305823,λ·A
LIQUID,A,Co,x_Co,0.38,r=1,1,0.9999999999958537,-0.07126885944860885,-0.07126885944831335,λ·A
LIQUID,A,Co,x_Co,0.39,r=1,1,0.9999999999958537,-0.10341597952773596,-0.10341597952730716,λ·A
LIQUID,A,Co,x_Co,0.4,r=1,1,0.9999999999958537,0.0688666277732511,0.06886662777296555,λ·A
LIQUID,A,Co,x_Co,0.01,r=2,2,0.999999999999628,-0.2890792839578362,-0.2890792839577287,λ·A
LIQUID,A,Co,x_Co,0.02,r=2,2,0.999999999999628,-0.06441095464679295,-0.06441095464676898,λ·A
LIQUID,A,Co,x_Co,0.03,r=2,2,0.999999999999628,0.05167188450544305,0.05167188450542383,λ·A
LIQUID,A,Co,x_Co,0.04,r=2,2,0.999999999999628,-0.03439979803232512,-0.03439979803231232,λ·A
LIQUID,A,Co,x_Co,0.05,r=2,2,0.999999999999628,-0.16461787147784165,-0.1646178714777804,λ·A
LIQUID,A,Co,x_Co,0.06,r=2,2,0.999999999999628,-0.27453293356923253,-0.2745329335691304,λ·A
LIQUID,A,Co,x_Co,0.07,r=2,2,0.999999999999628,-0.18309880674607468,-0.18309880674600656,λ·A
LIQUID,A,Co,x_Co,0.08,r=2,2,0.999999999999628,-0.07607921083413897,-0.07607921083411066,λ·A
LIQUID,A,Co,x_Co,0.09,r=2,2,0.999999999999628,-0.1311735457449641,-0.1311735457449153,λ·A
LIQUID,A,Co,x_Co,0.1,r=2,2,0.999999999999628,-0.25829632108066275,-0.25829632108056666,λ·A
LIQUID,A,Co,x_Co,0.11,r=2,2,0.999999999999628,-0.29028927968862617,-0.29028927968851814,λ·A
LIQUID,A,Co,x_Co,0.12,r=2,2,0.999999999999628,-0.13086998442835654,-0.13086998442830786,λ·A
LIQUID,A,Co,x_Co,0.13,r=2,2,0.999999999999628,-0.026327636861513102,-0.026327636861503308,λ·A
LIQUID,A,Co,x_Co,0.14,r=2,2,0.999999999999628,-0.12700436591165343,-0.1270043659116062,λ·A
LIQUID,A,Co,x_Co,0.15,r=2,2,0.999999999999628,-0.2942812386589908,-0.29428123865888134,λ·A
LIQUID,A,Co,x_Co,0.16,r=2,2,0.999999999999628,-0.3105216989194947,-0.3105216989193792,λ·A
LIQUID,A,Co,x_Co,0.17,r=2,2,0.999999999999628,-0.16087375566074902,-0.16087375566068918,λ·A
LIQUID,A,Co,x_Co,0.18,r=2,2,0.999999999999628,-0.0649303024835319,-0.06493030248350774,λ·A
LIQUID,A,Co,x_Co,0.19,r=2,2,0.999999999999628,-0.1671783337872969,-0.1671783337872347,λ·A
LIQUID,A,Co,x_Co,0.2,r=2,2,0.999999999999628,-0.23488243359363573,-0.23488243359354835,λ·A
LIQUID,A,Co,x_Co,0.21,r=2,2,0.999999999999628,-0.17680413160672892,-0.17680413160666314,λ·A
LIQUID,A,Co,x_Co,0.22,r=2,2,0.999999999999628,-0.048215622707785746,-0.04821562270776781,λ·A
LIQUID,A,Co,x_Co,0.23,r=2,2,0.999999999999628,0.01035066828507789,0.01035066828507404,λ·A
LIQUID,A,Co,x_Co,0.24,r=2,2,0.999999999999628,-0.07566591280838737,-0.07566591280835923,λ·A
LIQUID,A,Co,x_Co,0.25,r=2,2,0.999999999999628,-0.13009437230518522,-0.13009437230513682,λ·A
LIQUID,A,Co,x_Co,0.26,r=2,2,0.999999999999628,-0.06833736932310891,-0.06833736932308349,λ·A
LIQUID,A,Co,x_Co,0.27,r=2,2,0.999999999999628,0.005307180143160517,0.005307180143158543,λ·A
LIQUID,A,Co,x_Co,0.28,r=2,2,0.999999999999628,-0.004572368208387233,-0.004572368208385532,λ·A
LIQUID,A,Co,x_Co,0.29,r=2,2,0.999999999999628,-0.20034049890014566,-0.20034049890007113,λ·A
LIQUID,A,Co,x_Co,0.3,r=2,2,0.999999999999628,-0.24962209424608986,-0.249622094245997,λ·A
LIQUID,A,Co,x_Co,0.31,r=2,2,0.999999999999628,-0.08280198643088181,-0.082801986430851,λ·A
LIQUID,A,Co,x_Co,0.32,r=2,2,0.999999999999628,0.07734153072229648,0.07734153072226771,λ·A
LIQUID,A,Co,x_Co,0.33,r=2,2,0.999999999999628,0.09801436118506084,0.09801436118502437,λ·A
LIQUID,A,Co,x_Co,0.34,r=2,2,0.999999999999628,-0.049306060325054024,-0.04930606032503568,λ·A
LIQUID,A,Co,x_Co,0.35,r=2,2,0.999999999999628,-0.16180157317834173,-0.16180157317828153,λ·A
LIQUID,A,Co,x_Co,0.36,r=2,2,0.999999999999628,-0.0839656554229529,-0.08396565542292166,λ·A
LIQUID,A,Co,x_Co,0.37,r=2,2,0.999999999999628,0.012220105348018363,0.012220105348013816,λ·A
LIQUID,A,Co,x_Co,0.38,r=2,2,0.999999999999628,-0.01850146946175441,-0.018501469461747525,λ·A
LIQUID,A,Co,x_Co,0.39,r=2,2,0.999999999999628,-0.13445801074407016,-0.13445801074402014,λ·A
LIQUID,A,Co,x_Co,0.4,r=2,2,0.999999999999628,-0.16758486228112765,-0.1675848622810653,λ·A
LIQUID,A,Co,x_Co,0.01,r=3,3,0.9999999999997496,-0.025021904619633484,-0.02502190461962722,λ·A
LIQUID,A,Co,x_Co,0.02,r=3,3,0.9999999999997496,-0.1270651834707523,-0.1270651834707205,λ·A
LIQUID,A,Co,x_Co,0.03,r=3,3,0.9999999999997496,-0.0484523951838321,-0.04845239518381997,λ·A
LIQUID,A,Co,x_Co,0.04,r=3,3,0.9999999999997496,0.007197005882177676,0.007197005882175874,λ·A
LIQUID,A,Co,x_Co,0.05,r=3,3,0.9999999999997496,0.17892398529535433,0.17892398529530953,λ·A
LIQUID,A,Co,x_Co,0.06,r=3,3,0.9999999999997496,0.19504825025551928,0.19504825025547046,λ·A
LIQUID,A,Co,x_Co,0.07,r=3,3,0.9999999999997496,0.047032397043190274,0.0470323970431785,λ·A
LIQUID,A,Co,x_Co,0.08,r=3,3,0.9999999999997496,0.11504481850367973,0.11504481850365093,λ·A
LIQUID,A,Co,x_Co,0.09,r=3,3,0.9999999999997496,0.3105008412230987,0.31050084122302096,λ·A
LIQUID,A,Co,x_Co,0.1,r=3,3,0.9999999999997496,0.38476621196156957,0.38476621196147326,λ·A
LIQUID,A,Co,x_Co,0.11,r=3,3,0.9999999999997496,0.35588103009864824,0.35588103009855915,λ·A
LIQUID,A,Co,x_Co,0.12,r=3,3,0.9999999999997496,0.21494689003702963,0.2149468900369758,λ·A
LIQUID,A,Co,x_Co,0.13,r=3,3,0.9999999999997496,0.22806453849775818,0.22806453849770109,λ·A
LIQUID,A,Co,x_Co,0.14,r=3,3,0.9999999999997496,0.34431629174236306,0.34431629174227685,λ·A
LIQUID,A,Co,x_Co,0.15,r=3,3,0.9999999999997496,0.28769955150912796,0.2876995515090559,λ·A
LIQUID,A,Co,x_Co,0.16,r=3,3,0.9999999999997496,0.1721086965372099,0.17210869653716682,λ·A
LIQUID,A,Co,x_Co,0.17,r=3,3,0.9999999999997496,0.023327734218122873,0.023327734218117034,λ·A
LIQUID,A,Co,x_Co,0.18,r=3,3,0.9999999999997496,0.09801224023579667,0.09801224023577214,λ·A
LIQUID,A,Co,x_Co,0.19,r=3,3,0.9999999999997496,0.1397000679611041,0.13970006796106912,λ·A
LIQUID,A,Co,x_Co,0.2,r=3,3,0.9999999999997496,0.09271358747480778,0.09271358747478456,λ·A
LIQUID,A,Co,x_Co,0.21,r=3,3,0.9999999999997496,-0.08236009815121938,-0.08236009815119875,λ·A
LIQUID,A,Co,x_Co,0.22,r=3,3,0.9999999999997496,-0.11935977800444733,-0.11935977800441745,λ·A
LIQUID,A,Co,x_Co,0.23,r=3,3,0.9999999999997496,-0.08120853829577254,-0.08120853829575221,λ·A
LIQUID,A,Co,x_Co,0.24,r=3,3,0.9999999999997496,0.06271998899018845,0.06271998899017275,λ·A
LIQUID,A,Co,x_Co,0.25,r=3,3,0.9999999999997496,-0.03716807145491192,-0.03716807145490261,λ·A
LIQUID,A,Co,x_Co,0.26,r=3,3,0.9999999999997496,-0.17270031960010732,-0.17270031960006407,λ·A
LIQUID,A,Co,x_Co,0.27,r=3,3,0.9999999999997496,-0.16473044417463964,-0.1647304441745984,λ·A
LIQUID,A,Co,x_Co,0.28,r=3,3,0.9999999999997496,-0.05074342647900168,-0.050743426478988975,λ·A
LIQUID,A,Co,x_Co,0.29,r=3,3,0.9999999999997496,0.0057460650592948935,0.0057460650592934545,λ·A
LIQUID,A,Co,x_Co,0.3,r=3,3,0.9999999999997496,-0.06905907847078331,-0.06905907847076602,λ·A
LIQUID,A,Co,x_Co,0.31,r=3,3,0.9999999999997496,-0.16705753141912066,-0.16705753141907884,λ·A
LIQUID,A,Co,x_Co,0.32,r=3,3,0.9999999999997496,-0.11419263503303252,-0.11419263503300393,λ·A
LIQUID,A,Co,x_Co,0.33,r=3,3,0.9999999999997496,-0.004152653229046937,-0.004152653229045897,λ·A
LIQUID,A,Co,x_Co,0.34,r=3,3,0.9999999999997496,0.04383984319448243,0.04383984319447145,λ·A
LIQUID,A,Co,x_Co,0.35,r=3,3,0.9999999999997496,0.031617695324962905,0.03161769532495499,λ·A
LIQUID,A,Co,x_Co,0.36,r=3,3,0.9999999999997496,-0.07653846526905343,-0.07653846526903427,λ·A
LIQUID,A,Co,x_Co,0.37,r=3,3,0.9999999999997496,-0.03453073751849557,-0.034530737518486926,λ·A
LIQUID,A,Co,x_Co,0.38,r=3,3,0.9999999999997496,0.0820058847335955,0.08200588473357498,λ·A
LIQUID,A,Co,x_Co,0.39,r=3,3,0.9999999999997496,0.038196666014920784,0.03819666601491122,λ·A
LIQUID,A,Co,x_Co,0.4,r=3,3,0.9999999999997496,-0.019810858235212427,-0.019810858235207465,λ·A
LIQUID,A,Co,x_Co,0.01,r=4,4,0.9999999999996284,-0.3197979781031164,-0.31979797810299754,λ·A
LIQUID,A,Co,x_Co,0.02,r=4,4,0.9999999999996284,-0.24149446622382667,-0.24149446622373694,λ·A
LIQUID,A,Co,x_Co,0.03,r=4,4,0.9999999999996284,-0.0904604666709128,-0.09046046667087919,λ·A
LIQUID,A,Co,x_Co,0.04,r=4,4,0.9999999999996284,-0.08640549528527065,-0.08640549528523854,λ·A
LIQUID,A,Co,x_Co,0.05,r=4,4,0.9999999999996284,-0.2124382750971871,-0.21243827509710816,λ·A
LIQUID,A,Co,x_Co,0.06,r=4,4,0.9999999999996284,-0.261048955529775,-0.261048955529678,λ·A
LIQUID,A,Co,x_Co,0.07,r=4,4,0.9999999999996284,-0.15597525858452835,-0.1559752585844704,λ·A
LIQUID,A,Co,x_Co,0.08,r=4,4,0.9999999999996284,-0.01223685480173106,-0.012236854801726513,λ·A
LIQUID,A,Co,x_Co,0.09,r=4,4,0.9999999999996284,-0.0031092014130070745,-0.003109201413005919,λ·A
LIQUID,A,Co,x_Co,0.1,r=4,4,0.9999999999996284,-0.1323701738394532,-0.13237017383940403,λ·A
LIQUID,A,Co,x_Co,0.11,r=4,4,0.9999999999996284,-0.1458255896287695,-0.1458255896287153,λ·A
LIQUID,A,Co,x_Co,0.12,r=4,4,0.9999999999996284,0.003473260081938195,0.0034732600819369045,λ·A
LIQUID,A,Co,x_Co,0.13,r=4,4,0.9999999999996284,0.08020517238317387,0.08020517238314406,λ·A
LIQUID,A,Co,x_Co,0.14,r=4,4,0.9999999999996284,0.0024730994024106828,0.002473099402409764,λ·A
LIQUID,A,Co,x_Co,0.15,r=4,4,0.9999999999996284,-0.11778317820575558,-0.11778317820571181,λ·A
LIQUID,A,Co,x_Co,0.16,r=4,4,0.9999999999996284,-0.11446158552357914,-0.11446158552353661,λ·A
LIQUID,A,Co,x_Co,0.17,r=4,4,0.9999999999996284,0.004766850985003477,0.004766850985001706,λ·A
LIQUID,A,Co,x_Co,0.18,r=4,4,0.9999999999996284,0.05181591001550754,0.051815910015488284,λ·A
LIQUID,A,Co,x_Co,0.19,r=4,4,0.9999999999996284,-0.04736793898464639,-0.04736793898462879,λ·A
LIQUID,A,Co,x_Co,0.2,r=4,4,0.9999999999996284,-0.12868038247041222,-0.1286803824703644,λ·A
LIQUID,A,Co,x_Co,0.21,r=4,4,0.9999999999996284,-0.08989324277822505,-0.08989324277819165,λ·A
LIQUID,A,Co,x_Co,0.22,r=4,4,0.9999999999996284,0.01833309943101564,0.018333099431008824,λ·A
LIQUID,A,Co,x_Co,0.23,r=4,4,0.9999999999996284,0.023155631160204873,0.02315563116019627,λ·A
LIQUID,A,Co,x_Co,0.24,r=4,4,0.9999999999996284,-0.09581496221239122,-0.09581496221235561,λ·A
LIQUID,A,Co,x_Co,0.25,r=4,4,0.9999999999996284,-0.19117753915222713,-0.1911775391521561,λ·A
LIQUID,A,Co,x_Co,0.26,r=4,4,0.9999999999996284,-0.18062946661915869,-0.18062946661909157,λ·A
LIQUID,A,Co,x_Co,0.27,r=4,4,0.9999999999996284,-0.039776463992109296,-0.039776463992094516,λ·A
LIQUID,A,Co,x_Co,0.28,r=4,4,0.9999999999996284,-0.047954339651939876,-0.04795433965192206,λ·A
LIQUID,A,Co,x_Co,0.29,r=4,4,0.9999999999996284,-0.19320842617074338,-0.19320842617067158,λ·A
LIQUID,A,Co,x_Co,0.3,r=4,4,0.9999999999996284,-0.24282932421612882,-0.2428293242160386,λ·A
LIQUID,A,Co,x_Co,0.31,r=4,4,0.9999999999996284,-0.16772566471093617,-0.16772566471087383,λ·A
LIQUID,A,Co,x_Co,0.32,r=4,4,0.9999999999996284,-0.09341788956166408,-0.09341788956162937,λ·A
LIQUID,A,Co,x_Co,0.33,r=4,4,0.9999999999996284,-0.1256081507289257,-0.12560815072887901,λ·A
LIQUID,A,Co,x_Co,0.34,r=4,4,0.9999999999996284,-0.23542927983409764,-0.23542927983401016,λ·A
LIQUID,A,Co,x_Co,0.35,r=4,4,0.9999999999996284,-0.2783483736206588,-0.27834837362055537,λ·A
LIQUID,A,Co,x_Co,0.36,r=4,4,0.9999999999996284,-0.1997337549839109,-0.1997337549838367,λ·A
LIQUID,A,Co,x_Co,0.37,r=4,4,0.9999999999996284,-0.09023083836295889,-0.09023083836292536,λ·A
LIQUID,A,Co,x_Co,0.38,r=4,4,0.9999999999996284,-0.13893133562655496,-0.13893133562650334,λ·A
LIQUID,A,Co,x_Co,0.39,r=4,4,0.9999999999996284,-0.2677068612997537,-0.2677068612996542,λ·A
LIQUID,A,Co,x_Co,0.4,r=4,4,0.9999999999996284,-0.28327062883282295,-0.2832706288327177,λ·A
LIQUID,A,Co,x_Co,0.01,r=5,5,0.9999999999997267,0.06669744624964791,0.06669744624962967,λ·A
LIQUID,A,Co,x_Co,0.02,r=5,5,0.9999999999997267,0.044584359311607084,0.0445843593115949,λ·A
LIQUID,A,Co,x_Co,0.03,r=5,5,0.9999999999997267,-0.0914260512788043,-0.0914260512787793,λ·A
LIQUID,A,Co,x_Co,0.04,r=5,5,0.9999999999997267,-0.1683229779722755,-0.16832297797222948,λ·A
LIQUID,A,Co,x_Co,0.05,r=5,5,0.9999999999997267,-0.06406980897718033,-0.06406980897716281,λ·A
LIQUID,A,Co,x_Co,0.06,r=5,5,0.9999999999997267,0.0700642313774257,0.07006423137740656,λ·A
LIQUID,A,Co,x_Co,0.07,r=5,5,0.9999999999997267,0.07878905861228408,0.07878905861226254,λ·A
LIQUID,A,Co,x_Co,0.08,r=5,5,0.9999999999997267,0.015152052857306907,0.015152052857302766,λ·A
LIQUID,A,Co,x_Co,0.09,r=5,5,0.9999999999997267,-0.024817132619761904,-0.02481713261975512,λ·A
LIQUID,A,Co,x_Co,0.1,r=5,5,0.9999999999997267,0.09493780216758818,0.09493780216756223,λ·A
LIQUID,A,Co,x_Co,0.11,r=5,5,0.9999999999997267,0.3151251257261027,0.31512512572601653,λ·A
LIQUID,A,Co,x_Co,0.12,r=5,5,0.9999999999997267,0.3763762488354394,0.37637624883533655,λ·A
LIQUID,A,Co,x_Co,0.13,r=5,5,0.9999999999997267,0.27884359285633087,0.27884359285625465,λ·A
LIQUID,A,Co,x_Co,0.14,r=5,5,0.9999999999997267,0.185026906036102,0.18502690603605143,λ·A
LIQUID,A,Co,x_Co,0.15,r=5,5,0.9999999999997267,0.25861735698019994,0.2586173569801293,λ·A
LIQUID,A,Co,x_Co,0.16,r=5,5,0.9999999999997267,0.3728946257489163,0.3728946257488144,λ·A
LIQUID,A,Co,x_Co,0.17,r=5,5,0.9999999999997267,0.3023760907622768,0.3023760907621941,λ·A
LIQUID,A,Co,x_Co,0.18,r=5,5,0.9999999999997267,0.14725556598956166,0.14725556598952141,λ·A
LIQUID,A,Co,x_Co,0.19,r=5,5,0.9999999999997267,0.1019388704414363,0.10193887044140844,λ·A
LIQUID,A,Co,x_Co,0.2,r=5,5,0.9999999999997267,0.13831182737239278,0.13831182737235498,λ·A
LIQUID,A,Co,x_Co,0.21,r=5,5,0.9999999999997267,0.16635209059995118,0.16635209059990572,λ·A
LIQUID,A,Co,x_Co,0.22,r=5,5,0.9999999999997267,0.042640686900539716,0.04264068690052806,λ·A
LIQUID,A,Co,x_Co,0.23,r=5,5,0.9999999999997267,-0.07307220445614095,-0.07307220445612098,λ·A
LIQUID,A,Co,x_Co,0.24,r=5,5,0.9999999999997267,-0.028547919961289425,-0.028547919961281622,λ·A
LIQUID,A,Co,x_Co,0.25,r=5,5,0.9999999999997267,0.019056052849703683,0.019056052849698475,λ·A
LIQUID,A,Co,x_Co,0.26,r=5,5,0.9999999999997267,0.057701647450833435,0.05770164745081766,λ·A
LIQUID,A,Co,x_Co,0.27,r=5,5,0.9999999999997267,-0.05707589359103924,-0.05707589359102364,λ·A
